,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,363.0,326.0,239.0,304.0,335.0,490.0,305.0,246.0,130.0,148.0,84.0,120.0,99.0
Expenses,197.0,278.0,320.0,456.0,469.0,606.0,465.0,266.0,211.0,215.0,299.0,164.0,162.0
Operating Profit,167.0,48.0,-80.0,-152.0,-134.0,-116.0,-160.0,-20.0,-81.0,-67.0,-214.0,-44.0,-64.0
OPM %,46.0,15.0,-33.0,-50.0,-40.0,-24.0,-52.0,-8.0,-62.0,-45.0,-254.0,-37.0,-65.0
Other Income,36.0,11.0,-3.0,3.0,-1.0,12.0,17.0,28.0,53.0,20.0,30.0,5.0,14.0
Interest,135.0,119.0,101.0,83.0,71.0,59.0,62.0,59.0,42.0,35.0,30.0,26.0,24.0
Depreciation,25.0,25.0,7.0,20.0,22.0,25.0,27.0,29.0,28.0,17.0,17.0,18.0,16.0
Profit before tax,43.0,-85.0,-191.0,-252.0,-228.0,-189.0,-232.0,-79.0,-98.0,-99.0,-232.0,-83.0,-89.0
Tax %,96.0,6.0,14.0,24.0,10.0,-15.0,-6.0,-31.0,11.0,7.0,15.0,-14.0,-17.0
Net Profit,2.0,-80.0,-164.0,-192.0,-206.0,-218.0,-244.0,-104.0,-87.0,-92.0,-198.0,-95.0,-105.0
EPS in Rs,0.07,-1.45,-3.12,-3.64,-3.95,-3.63,-4.13,-1.69,-1.46,-1.56,-3.25,-1.57,-1.75
