,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11.75,5.87,5.76,1.46,1.01,3.65,3.12,3.61,1.5,1.31,1.14,1.92,4.18
Expenses,10.94,5.12,4.86,0.98,0.58,3.45,2.64,3.41,1.32,4.5,2.86,1.92,4.77
Operating Profit,0.81,0.75,0.9,0.48,0.43,0.2,0.48,0.2,0.18,-3.19,-1.72,0.0,-0.59
OPM %,6.89,12.78,15.62,32.88,42.57,5.48,15.38,5.54,12.0,-243.51,-150.88,0.0,-14.11
Other Income,0.07,0.07,0.0,0.0,0.04,0.13,-0.04,0.11,0.0,0.0,0.23,0.0,0.51
Interest,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.26,0.27,0.29,0.4,0.34,0.12,0.15,0.12,0.08,0.08,0.07,0.06,0.05
Profit before tax,0.61,0.54,0.6,0.08,0.13,0.21,0.29,0.19,0.1,-3.27,-1.56,-0.06,-0.13
Tax %,22.95,31.48,31.67,87.5,30.77,23.81,34.48,-31.58,20.0,0.0,0.64,0.0,
Net Profit,0.46,0.38,0.42,0.02,0.1,0.15,0.18,0.25,0.09,-3.27,-1.56,-0.06,-0.16
EPS in Rs,0.66,0.47,0.52,0.02,0.12,0.19,0.22,0.31,0.11,-4.04,-1.93,-0.07,-0.20
