,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,5,5,5,5,5,5,5,5,6.0
Reserves,122,143,167,195,227,254,268,286,301,372,530,570,573.0
Preference Capital,10,10,10,10,10,0,10,10,10,11,0,0,
Borrowings,39,35,83,90,138,163,172,135,91,0,112,248,358.0
Other Liabilities,42,47,64,59,66,79,68,57,61,130,126,164,175.0
Total Liabilities,207,229,319,348,436,502,513,482,457,507,774,988,1112.0
Fixed Assets,106,98,147,142,145,198,298,273,260,244,240,279,526.0
CWIP,3,6,2,7,97,97,1,5,3,3,91,278,105.0
Investments,0,0,12,5,7,8,6,0,0,1,26,23,96.0
Other Assets,98,124,157,195,187,199,209,204,193,259,417,408,384.0
Total Assets,207,229,319,348,436,502,513,482,457,507,774,988,1112.0
