,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,104,106,122,127,147,174,190,213,217,245,332,328,302
Borrowings,664,605,583,552,499,560,521,486,401,380,616,662,657
Other Liabilities,149,189,232,231,194,190,231,290,338,352,307,272,271
Total Liabilities,922,904,942,915,845,929,947,995,960,981,1260,1268,1236
Fixed Assets,482,526,510,486,481,452,415,392,350,319,303,331,344
CWIP,41,4,14,7,15,3,7,3,2,2,4,3,1
Investments,6,6,5,6,5,10,4,3,3,3,2,2,2
Other Assets,392,369,413,417,343,464,521,597,606,658,950,932,889
Total Assets,922,904,942,915,845,929,947,995,960,981,1260,1268,1236
