,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,45.16,43.92,40.97,54.83,61.43,82.33,0.00,0.00,1.52,1.82,3.01,3.89,4.16
Expenses,45.19,42.48,42.79,53.23,59.9,81.09,6.20,4.93,3.62,2.58,4.12,5.56,6.87
Operating Profit,-0.03,1.44,-1.82,1.6,1.53,1.24,-6.20,-4.93,-2.1,-0.76,-1.11,-1.67,-2.71
OPM %,-0.07,3.28,-4.44,2.92,2.49,1.51,,,-138.16,-41.76,-36.88,-42.93,-65.14
Other Income,0.72,-0.51,2.97,1.18,0.65,0.23,-0.14,2.42,-1.94,-0.15,-0.53,1.43,2.00
Interest,0.25,0.35,0.29,0.65,1.16,2.03,0.00,0.00,0.64,1.32,2.93,3.4,3.26
Depreciation,0.46,0.51,0.55,0.56,0.85,0.98,0.28,0.85,1.06,1.33,1.29,0.62,0.71
Profit before tax,-0.02,0.07,0.31,1.57,0.17,-1.54,-6.62,-3.36,-5.74,-3.56,-5.86,-4.26,-4.68
Tax %,0.0,0.0,3.23,15.29,23.53,0.65,0.00,0.00,0.0,0.0,0.0,0.0,
Net Profit,-0.02,0.07,0.3,1.33,0.14,-1.53,-6.62,-3.36,-5.74,-3.56,-5.86,-4.26,-4.68
EPS in Rs,-2.0,7.0,30.0,133.0,14.0,-153.0,-662.00,-480.69,-821.17,-509.3,-838.34,-609.44,-669.53
