,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,457.0,466.0,288.0,310.0,358.0,456.0,461.0,485.0,520.0,690.0,753.0,797.0,748
Expenses,440.0,456.0,276.0,296.0,343.0,442.0,429.0,454.0,496.0,668.0,733.0,766.0,697
Operating Profit,17.0,10.0,12.0,14.0,15.0,14.0,31.0,31.0,24.0,22.0,19.0,31.0,51
OPM %,4.0,2.0,4.0,5.0,4.0,3.0,7.0,6.0,5.0,3.0,3.0,4.0,7
Other Income,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3
Interest,10.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,4.0,3
Depreciation,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4
Profit before tax,6.0,2.0,6.0,9.0,9.0,10.0,25.0,27.0,22.0,20.0,17.0,28.0,47
Tax %,31.0,50.0,36.0,34.0,31.0,34.0,37.0,37.0,15.0,26.0,27.0,26.0,
Net Profit,4.0,1.0,4.0,6.0,6.0,6.0,16.0,17.0,19.0,15.0,12.0,21.0,36
EPS in Rs,0.79,0.21,0.71,1.15,1.26,1.26,3.15,3.38,3.79,3.01,2.46,4.15,7.13
