,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,479.0,503.0,359.0,260.0,152.0,7.0,11.0,25.0,11.0,2.0,0,0.0,1
Expenses,402.0,408.0,305.0,229.0,136.0,25.0,25.0,76.0,35.0,14.0,7,14.0,14
Operating Profit,78.0,95.0,54.0,31.0,16.0,-18.0,-15.0,-51.0,-24.0,-12.0,-7,-14.0,-12
OPM %,16.0,19.0,15.0,12.0,11.0,-241.0,-138.0,-200.0,-221.0,-517.0,,-5226.0,-990
Other Income,1.0,2.0,1.0,3.0,12.0,-47.0,1.0,3.0,2.0,3.0,0,142.0,3
Interest,11.0,17.0,16.0,16.0,17.0,18.0,20.0,15.0,19.0,22.0,25,12.0,5
Depreciation,10.0,17.0,20.0,22.0,23.0,22.0,22.0,21.0,21.0,20.0,19,30.0,51
Profit before tax,57.0,62.0,19.0,-4.0,-12.0,-105.0,-55.0,-85.0,-62.0,-51.0,-51,86.0,-66
Tax %,32.0,42.0,44.0,44.0,47.0,15.0,33.0,2.0,-0.0,0.0,0,-22.0,
Net Profit,38.0,36.0,10.0,-2.0,-7.0,-89.0,-37.0,-83.0,-62.0,-51.0,-51,105.0,-55
EPS in Rs,8.64,8.11,2.35,-0.47,-1.49,-20.19,-8.35,-18.74,-14.03,-11.49,-11.59,23.64,-12.48
