,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.26,0.18,0.11,0.1,0.17,0.28,0.31,0.24,0.16,0.14,0.03,0.03,0.05
Expenses,0.16,0.11,0.07,0.07,0.15,0.18,0.27,0.20,0.26,0.21,0.17,0.24,7.68
Operating Profit,0.1,0.07,0.04,0.03,0.02,0.1,0.04,0.04,-0.1,-0.07,-0.14,-0.21,-7.63
OPM %,38.46,38.89,36.36,30.0,11.76,35.71,12.9,16.67,-62.5,-50.0,-466.67,-700.0,-15260.00
Other Income,0.01,0.01,-0.07,0.01,0.01,0.01,0.0,0.00,-0.1,0.05,0.06,0.05,0.02
Interest,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00
Depreciation,0.08,0.06,0.04,0.03,0.03,0.03,0.02,0.04,0.04,0.04,0.03,0.03,0.03
Profit before tax,0.03,0.02,-0.07,0.01,0.00,0.08,0.02,0.00,-0.24,-0.06,-0.11,-0.19,-7.64
Tax %,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
Net Profit,0.03,0.02,-0.08,0.01,0.00,0.08,0.03,-0.01,-0.24,-0.06,-0.11,-0.2,-7.64
EPS in Rs,0.03,0.02,-0.08,0.01,0.00,0.08,0.03,-0.01,-0.24,-0.06,-0.11,-0.2,-7.64
