,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.00,0.51,0.05,0.0,-0.70,-1.20,0.75,0.25,0.0
Expenses,0.02,0.04,0.06,0.06,0.11,0.6,0.26,3.55,1.81,0.25,0.7,0.1,0.12
Operating Profit,-0.02,-0.04,-0.06,-0.06,-0.11,-0.09,-0.21,-3.55,-2.51,-1.45,0.05,0.15,-0.12
OPM %,,,,,,-17.65,-420.0,-17650.0,,,6.67,60.0,
Other Income,0.00,-0.01,0.00,0.00,0.00,0.0,0.0,0.02,0.00,0.00,0.0,0.0,0.29
Interest,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0
Depreciation,0.04,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0
Profit before tax,-0.06,-0.07,-0.08,-0.08,-0.13,-0.09,-0.21,-3.53,-2.51,-1.45,0.05,0.15,0.17
Tax %,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.0,0.0,
Net Profit,-0.06,-0.07,-0.08,-0.08,-0.13,-0.09,-0.21,-3.53,-2.51,-1.45,0.05,0.15,0.17
EPS in Rs,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.27,-0.19,-0.11,0.0,0.01,0.02
