,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0,0,0,0.0,7.0,7.0,12.0,13.0,13.0,5.0,9.0,15.0,15
Expenses,0,0,0,1.0,7.0,9.0,10.0,11.0,10.0,4.0,6.0,9.0,9
Operating Profit,-0,-0,-0,-1.0,0.0,-2.0,2.0,1.0,3.0,1.0,2.0,6.0,6
OPM %,,,,-540.0,1.0,-20.0,14.0,11.0,22.0,16.0,24.0,40.0,39
Other Income,-0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,1,1,2,3.0,9.0,10.0,9.0,8.0,7.0,8.0,11.0,13.0,16
Depreciation,0,0,0,0.0,7.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,3
Profit before tax,-2,-2,-2,-4.0,-15.0,-17.0,-13.0,-12.0,-9.0,-11.0,-12.0,-10.0,-12
Tax %,0,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,
Net Profit,-2,-2,-2,-4.0,-15.0,-17.0,-13.0,-12.0,-9.0,-11.0,-12.0,-10.0,-12
EPS in Rs,-3.92,-4.21,-5.82,-10.28,-38.18,-44.03,-33.56,-28.07,-18.44,-21.62,-24.59,-20.25,-24.88
