,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.14,8.72,10.99,11.87,10.64,12.09,14.08,17.38,17.14,20.6,24.1,31.04,31.95
Expenses,7.27,7.91,10.15,10.92,9.77,11.19,12.96,16.05,15.6,18.72,22.27,28.19,29.19
Operating Profit,0.87,0.81,0.84,0.95,0.87,0.9,1.12,1.33,1.54,1.88,1.83,2.85,2.76
OPM %,10.69,9.29,7.64,8.0,8.18,7.44,7.95,7.65,8.98,9.13,7.59,9.18,8.64
Other Income,0.05,0.11,0.14,0.15,0.04,0.04,0.03,0.02,0.04,-0.04,0.46,0.68,0.83
Interest,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.34,0.34,0.32,0.45,0.26,0.23,0.19,0.27,0.43,0.34,0.52,0.66,0.68
Profit before tax,0.58,0.58,0.65,0.65,0.65,0.71,0.96,1.08,1.15,1.5,1.77,2.87,2.91
Tax %,20.69,18.97,23.08,12.31,18.46,25.35,32.29,23.15,26.09,30.67,25.99,25.44,
Net Profit,0.46,0.47,0.51,0.57,0.52,0.53,0.65,0.83,0.85,1.04,1.31,2.14,2.23
EPS in Rs,0.87,0.89,0.97,1.08,0.99,1.01,1.23,1.57,1.61,1.97,2.48,4.06,4.23
