,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.33,0.41,0.39,0.38,0.39,0.3,0.13,0.18,0.13,0.13,0.16,0.27,0.27
Expenses,0.26,0.32,0.28,0.26,0.3,0.24,0.1,0.12,0.15,0.16,0.23,0.57,0.64
Operating Profit,0.07,0.09,0.11,0.12,0.09,0.06,0.03,0.06,-0.02,-0.03,-0.07,-0.3,-0.37
OPM %,21.21,21.95,28.21,31.58,23.08,20.0,23.08,33.33,-15.38,-23.08,-43.75,-111.11,-137.04
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.17
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.07,0.09,0.11,0.1,0.09,0.06,0.03,0.06,-0.02,-0.03,0.04,-0.13,-0.20
Tax %,28.57,33.33,27.27,40.0,22.22,33.33,33.33,16.67,0.0,0.0,0.0,23.08,
Net Profit,0.04,0.06,0.07,0.07,0.07,0.04,0.02,0.04,-0.02,-0.03,0.04,-0.1,-0.17
EPS in Rs,0.12,0.18,0.21,0.21,0.21,0.12,0.06,0.12,-0.06,-0.09,0.12,-0.3,-0.51
