,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,78.97,84.31,86.5,73.23,62.21,50.27,45.6,15.73,19.24,7.67,13.32,8.57,7.84
Expenses,74.07,82.08,92.46,74.02,69.29,52.39,46.89,23.64,18.82,10.89,13.2,10.64,10.48
Operating Profit,4.9,2.23,-5.96,-0.79,-7.08,-2.12,-1.29,-7.91,0.42,-3.22,0.12,-2.07,-2.64
OPM %,6.2,2.65,-6.89,-1.08,-11.38,-4.22,-2.83,-50.29,2.18,-41.98,0.9,-24.15,-33.67
Other Income,1.69,1.31,17.57,0.73,0.48,0.12,0.28,7.63,0.36,3.32,0.26,1.1,0.27
Interest,2.62,2.33,1.99,0.25,0.8,0.95,0.7,0.69,0.9,0.47,0.18,0.15,0.18
Depreciation,1.11,0.81,0.45,0.3,0.33,0.32,0.29,0.25,0.84,0.67,0.39,0.38,0.38
Profit before tax,2.86,0.4,9.17,-0.61,-7.73,-3.27,-2.0,-1.22,-0.96,-1.04,-0.19,-1.5,-2.93
Tax %,4.55,10.0,33.04,-832.79,0.0,0.0,0.0,-128.69,0.0,-118.27,47.37,0.0,
Net Profit,2.73,0.37,6.13,-5.69,-7.73,-3.27,-2.0,-2.79,-0.96,-2.27,-0.1,-1.5,-2.94
EPS in Rs,2.05,0.28,4.6,-4.27,-5.8,-2.45,-1.5,-2.09,-0.72,-1.7,-0.08,-1.13,-2.21
