,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,318.0,371.0,571.0,614.0,719.0,779.0,789.0,733.0,908.0,899.0,1141.0,1046.0,1099
Expenses,258.0,301.0,455.0,485.0,566.0,614.0,634.0,585.0,688.0,718.0,940.0,947.0,926
Operating Profit,61.0,70.0,116.0,129.0,153.0,165.0,155.0,148.0,219.0,181.0,202.0,99.0,173
OPM %,19.0,19.0,20.0,21.0,21.0,21.0,20.0,20.0,24.0,20.0,18.0,9.0,16
Other Income,10.0,5.0,6.0,5.0,5.0,15.0,22.0,33.0,17.0,90.0,21.0,17.0,9
Interest,2.0,2.0,4.0,4.0,7.0,3.0,3.0,4.0,5.0,22.0,41.0,59.0,77
Depreciation,14.0,15.0,23.0,21.0,29.0,31.0,37.0,42.0,44.0,54.0,80.0,96.0,104
Profit before tax,53.0,57.0,95.0,108.0,122.0,146.0,137.0,136.0,188.0,195.0,102.0,-38.0,1
Tax %,23.0,17.0,21.0,33.0,19.0,29.0,25.0,19.0,18.0,25.0,41.0,19.0,
Net Profit,41.0,47.0,75.0,73.0,99.0,104.0,103.0,110.0,155.0,146.0,61.0,-31.0,-12
EPS in Rs,5.61,6.44,10.28,9.56,13.46,13.43,12.91,13.77,19.15,18.13,6.99,-3.74,-1.36
