,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,482.0,548.0,922.0,968.0,841.0,825.0,1180.0,1232.0,924.0,625.0,600.0,732.0,743
Expenses,462.0,526.0,896.0,938.0,809.0,792.0,1136.0,1179.0,879.0,575.0,545.0,672.0,682
Operating Profit,19.0,22.0,26.0,30.0,32.0,33.0,44.0,54.0,45.0,50.0,55.0,60.0,61
OPM %,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,8.0,9.0,8.0,8
Other Income,1.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,-25.0,-7.0,-10.0,2.0,5
Interest,10.0,11.0,12.0,13.0,15.0,14.0,13.0,12.0,12.0,14.0,4.0,2.0,1
Depreciation,4.0,4.0,5.0,5.0,5.0,8.0,8.0,7.0,8.0,9.0,5.0,5.0,5
Profit before tax,5.0,7.0,9.0,12.0,12.0,12.0,24.0,35.0,-0.0,21.0,37.0,55.0,60
Tax %,27.0,27.0,36.0,33.0,34.0,31.0,36.0,36.0,518.0,28.0,27.0,25.0,
Net Profit,4.0,5.0,6.0,8.0,8.0,8.0,16.0,22.0,2.0,15.0,27.0,41.0,45
EPS in Rs,1.96,2.06,2.54,3.43,3.48,3.46,6.7,8.51,0.71,5.61,9.94,15.25,16.73
