,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.24,4.5,4.64,4.85,5.09,4.77,4.79,5.18,4.3,2.34,4.15,6.04,6.02
Expenses,3.12,3.3,3.5,3.52,3.74,3.69,3.69,3.95,3.85,2.14,3.68,4.77,4.82
Operating Profit,1.12,1.2,1.14,1.33,1.35,1.08,1.1,1.23,0.45,0.2,0.47,1.27,1.20
OPM %,26.42,26.67,24.57,27.42,26.52,22.64,22.96,23.75,10.47,8.55,11.33,21.03,19.93
Other Income,0.17,0.12,0.16,0.03,0.06,0.16,0.05,0.02,0.0,0.0,0.01,0.01,0.01
Interest,0.13,0.14,0.19,0.23,0.32,0.31,0.26,0.17,0.15,0.17,0.14,0.07,0.09
Depreciation,0.43,0.45,0.49,0.62,0.72,0.71,0.69,0.69,0.7,0.65,0.64,0.61,0.60
Profit before tax,0.73,0.73,0.62,0.51,0.37,0.22,0.2,0.39,-0.4,-0.62,-0.3,0.6,0.52
Tax %,31.51,27.4,35.48,25.49,29.73,36.36,-30.0,28.21,12.5,8.06,30.0,1.67,
Net Profit,0.5,0.53,0.39,0.38,0.26,0.15,0.25,0.28,-0.35,-0.57,-0.21,0.58,0.58
EPS in Rs,0.3,0.31,0.23,0.23,0.15,0.09,0.15,0.17,-0.21,-0.34,-0.12,0.34,0.34
