,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,20.0,23.0,32.0,39.0,35.0,32.0,30.0,36.0,39.0,44.0,54.0,77.0,82
Expenses,20.0,21.0,30.0,36.0,33.0,31.0,28.0,31.0,33.0,34.0,41.0,59.0,65
Operating Profit,-0.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,6.0,10.0,13.0,18.0,17
OPM %,-1.0,10.0,6.0,7.0,6.0,4.0,7.0,14.0,15.0,22.0,24.0,23.0,20
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
Depreciation,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2
Profit before tax,-1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,9.0,12.0,16.0,15
Tax %,10.0,7.0,20.0,26.0,31.0,28.0,28.0,29.0,28.0,24.0,25.0,26.0,
Net Profit,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,7.0,9.0,12.0,11
EPS in Rs,-2.06,2.49,2.29,3.1,2.63,1.52,2.75,7.07,7.6,13.78,17.88,23.58,22.70
