,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.0,8.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,6.0,8.0,8.0,7
Expenses,5.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,4.0,5.0,6.0,5
Operating Profit,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1
OPM %,20.0,0.0,1.0,13.0,12.0,12.0,15.0,20.0,27.0,34.0,29.0,25.0,21
Other Income,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,34.0,1.0,1.0,2
Interest,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,13.0,13.0,14.0,14
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,1.0,-0.0,0.0,1.0,1.0,-15.0,-14.0,-15.0,-13.0,23.0,-10.0,-10.0,-11
Tax %,33.0,-15.0,25.0,34.0,38.0,-2.0,-2.0,-3.0,-4.0,2.0,-9.0,-5.0,
Net Profit,1.0,-0.0,0.0,1.0,1.0,-15.0,-14.0,-16.0,-13.0,22.0,-11.0,-11.0,-11
EPS in Rs,2.92,-0.47,0.28,2.01,1.91,-47.14,-45.19,-48.86,-41.49,69.78,-35.22,-34.12,-34.65
