,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,631.0,706.0,697.0,922.0,842.0,1045.0,1080.0,1200.0,1228.0,1305.0,1566.0,1802.0,1737
Expenses,527.0,575.0,642.0,831.0,797.0,927.0,997.0,1142.0,1029.0,1060.0,1348.0,1654.0,1571
Operating Profit,104.0,131.0,56.0,90.0,45.0,118.0,82.0,57.0,200.0,245.0,218.0,148.0,166
OPM %,16.0,19.0,8.0,10.0,5.0,11.0,8.0,5.0,16.0,19.0,14.0,8.0,10
Other Income,6.0,7.0,5.0,0.0,6.0,21.0,28.0,24.0,30.0,25.0,27.0,16.0,35
Interest,3.0,5.0,9.0,38.0,46.0,47.0,47.0,51.0,63.0,69.0,64.0,66.0,63
Depreciation,32.0,25.0,28.0,34.0,37.0,40.0,44.0,46.0,49.0,63.0,62.0,69.0,72
Profit before tax,75.0,108.0,24.0,19.0,-31.0,50.0,19.0,-16.0,117.0,138.0,119.0,28.0,66
Tax %,25.0,28.0,-24.0,6.0,31.0,27.0,40.0,39.0,35.0,32.0,35.0,38.0,
Net Profit,56.0,77.0,30.0,18.0,-21.0,37.0,11.0,-10.0,76.0,93.0,78.0,17.0,43
EPS in Rs,20.97,28.98,11.09,6.71,-8.04,13.72,4.26,-3.65,28.43,35.02,28.26,6.23,15.50
