,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,178.0,199.0,226.0,324.0,391.0,365.0,335.0,459.0,393.0,295.0,650.0,727.0,637
Expenses,149.0,164.0,178.0,239.0,256.0,234.0,240.0,315.0,262.0,212.0,473.0,556.0,465
Operating Profit,29.0,36.0,48.0,85.0,134.0,131.0,95.0,144.0,132.0,83.0,176.0,171.0,172
OPM %,16.0,18.0,21.0,26.0,34.0,36.0,28.0,31.0,33.0,28.0,27.0,24.0,27
Other Income,4.0,17.0,9.0,15.0,-12.0,10.0,6.0,9.0,5.0,6.0,7.0,11.0,12
Interest,44.0,35.0,33.0,34.0,38.0,33.0,30.0,27.0,23.0,22.0,42.0,50.0,45
Depreciation,19.0,22.0,20.0,23.0,18.0,17.0,20.0,26.0,23.0,21.0,39.0,42.0,42
Profit before tax,-30.0,-5.0,3.0,43.0,66.0,90.0,51.0,101.0,91.0,45.0,102.0,91.0,97
Tax %,-2.0,-29.0,-325.0,28.0,22.0,22.0,17.0,20.0,22.0,37.0,23.0,28.0,
Net Profit,-31.0,-7.0,12.0,31.0,51.0,70.0,42.0,81.0,71.0,28.0,78.0,66.0,64
EPS in Rs,-9.98,-2.14,3.77,10.12,16.52,22.66,13.62,26.02,22.81,9.12,25.25,21.23,20.63
