,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,15.68,0.52,0.08,0.2,1.03,0.45,0.2,0.53,0.45,6.03,2.24,3.59,2.73
Expenses,15.58,1.62,1.49,1.13,1.19,0.69,0.7,0.98,0.88,7.6,4.05,4.08,3.05
Operating Profit,0.1,-1.1,-1.41,-0.93,-0.16,-0.24,-0.5,-0.45,-0.43,-1.57,-1.81,-0.49,-0.32
OPM %,0.64,-211.54,-1762.5,-465.0,-15.53,-53.33,-250.0,-84.91,-95.56,-26.04,-80.8,-13.65,-11.72
Other Income,0.2,1.74,5.27,0.58,0.51,0.5,0.53,0.53,0.4,0.31,0.28,0.25,0.26
Interest,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.07,0.08,0.08
Depreciation,0.42,0.44,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.15,0.2,3.76,-0.35,0.35,0.26,0.02,0.08,-0.03,-1.28,-1.6,-0.32,-0.14
Tax %,0.0,10.0,19.15,-11.43,28.57,34.62,-50.0,12.5,0.0,0.0,0.0,0.0,
Net Profit,-0.15,0.17,3.04,-0.39,0.25,0.17,0.03,0.06,-0.03,-1.28,-1.61,-0.32,-0.15
EPS in Rs,-0.09,0.09,1.54,-0.2,0.13,0.09,0.02,0.03,-0.02,-0.55,-0.7,-0.14,-0.06
