,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2761.0,2760.0,2868.0,3760.0,3717.0,3639.0,3546.0,3796.0,4251.0,4264.0,4302.0,4418.0,4847.0
Expenses,2470.0,2370.0,2456.0,3244.0,3102.0,3052.0,3083.0,3317.0,3699.0,3780.0,3814.0,3909.0,4219.0
Operating Profit,291.0,390.0,412.0,516.0,615.0,587.0,463.0,479.0,552.0,484.0,488.0,509.0,628.0
OPM %,11.0,14.0,14.0,14.0,17.0,16.0,13.0,13.0,13.0,11.0,11.0,12.0,13.0
Other Income,47.0,21.0,63.0,319.0,8.0,23.0,34.0,16.0,23.0,35.0,20.0,34.0,26.0
Interest,122.0,101.0,99.0,95.0,95.0,94.0,95.0,93.0,93.0,100.0,95.0,106.0,111.0
Depreciation,149.0,125.0,138.0,141.0,145.0,149.0,166.0,148.0,155.0,153.0,159.0,167.0,163.0
Profit before tax,66.0,185.0,238.0,599.0,383.0,367.0,236.0,254.0,327.0,266.0,254.0,270.0,379.0
Tax %,10.0,28.0,28.0,16.0,30.0,34.0,59.0,-27.0,35.0,39.0,43.0,36.0,34.0
Net Profit,59.0,134.0,170.0,501.0,267.0,243.0,97.0,324.0,213.0,162.0,146.0,173.0,249.0
EPS in Rs,4.33,9.38,11.67,34.03,17.24,15.88,6.27,22.06,14.19,10.67,10.05,11.59,16.2
