,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,12.0,30.0,39.0,65.0,95.0,95.0,112.0,125.0,126.0,127.0,199.0,252.0,259
Expenses,10.0,27.0,35.0,56.0,75.0,75.0,92.0,106.0,108.0,109.0,173.0,219.0,228
Operating Profit,2.0,3.0,4.0,9.0,20.0,20.0,21.0,19.0,18.0,18.0,26.0,33.0,31
OPM %,14.0,9.0,10.0,13.0,21.0,21.0,18.0,15.0,14.0,14.0,13.0,13.0,12
Other Income,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3
Interest,0.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,7.0,8
Depreciation,0.0,1.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,8.0,11.0,14.0,15
Profit before tax,1.0,2.0,-0.0,1.0,12.0,14.0,14.0,14.0,12.0,12.0,13.0,15.0,11
Tax %,23.0,21.0,85.0,34.0,34.0,36.0,29.0,22.0,19.0,27.0,26.0,25.0,
Net Profit,1.0,2.0,-0.0,1.0,8.0,9.0,10.0,11.0,9.0,9.0,10.0,11.0,8
EPS in Rs,5.93,7.22,-0.11,2.71,29.86,11.12,11.99,9.36,8.24,7.83,8.52,9.5,7.01
