,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,100.0,95.0,105.0,81.0,81.0,101.0,157.0,184.0,214.0,246.0,322.0,573.0,675
Expenses,85.0,76.0,86.0,79.0,71.0,113.0,125.0,130.0,156.0,163.0,228.0,419.0,512
Operating Profit,15.0,20.0,19.0,2.0,11.0,-12.0,32.0,54.0,58.0,83.0,94.0,154.0,164
OPM %,15.0,21.0,18.0,2.0,13.0,-12.0,20.0,29.0,27.0,34.0,29.0,27.0,24
Other Income,3.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,9.0,20.0,16
Interest,6.0,9.0,9.0,8.0,7.0,5.0,4.0,4.0,5.0,7.0,7.0,14.0,21
Depreciation,8.0,9.0,10.0,5.0,5.0,5.0,11.0,11.0,12.0,13.0,14.0,18.0,21
Profit before tax,3.0,2.0,3.0,-7.0,-1.0,-22.0,17.0,42.0,46.0,65.0,82.0,141.0,138
Tax %,8.0,80.0,37.0,36.0,133.0,30.0,68.0,6.0,31.0,29.0,26.0,26.0,
Net Profit,3.0,0.0,2.0,-5.0,0.0,-15.0,5.0,39.0,31.0,46.0,61.0,104.0,103
EPS in Rs,0.97,0.12,0.64,-1.64,0.06,-5.34,1.92,13.89,11.7,14.98,19.79,33.84,33.51
