,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,316.0,384.0,416.0,482.0,448.0,462.0,599.0,825.0,702.0,749.0,1178.0,1090.0,861
Expenses,297.0,344.0,376.0,409.0,385.0,419.0,474.0,574.0,571.0,628.0,946.0,961.0,812
Operating Profit,18.0,40.0,40.0,72.0,63.0,44.0,125.0,250.0,131.0,122.0,232.0,129.0,49
OPM %,6.0,10.0,10.0,15.0,14.0,9.0,21.0,30.0,19.0,16.0,20.0,12.0,6
Other Income,20.0,4.0,5.0,7.0,3.0,9.0,4.0,5.0,10.0,9.0,15.0,12.0,21
Interest,9.0,12.0,12.0,14.0,13.0,11.0,7.0,3.0,4.0,3.0,3.0,3.0,2
Depreciation,10.0,10.0,11.0,15.0,15.0,14.0,15.0,18.0,23.0,27.0,31.0,31.0,32
Profit before tax,19.0,22.0,21.0,51.0,38.0,27.0,107.0,234.0,115.0,101.0,213.0,106.0,36
Tax %,20.0,32.0,15.0,19.0,31.0,26.0,31.0,34.0,16.0,29.0,24.0,24.0,
Net Profit,15.0,15.0,18.0,41.0,26.0,20.0,74.0,153.0,96.0,71.0,161.0,80.0,29
EPS in Rs,14.09,13.69,16.5,34.59,20.18,15.93,58.78,122.07,76.42,56.55,128.23,63.59,22.68
