,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,307.0,286.0,546.0,802.0,1187.0,1351.0,1185.0,1336.0,1364.0,1139.0,968.0,797.0,768
Expenses,32.0,21.0,36.0,135.0,121.0,175.0,647.0,108.0,243.0,289.0,209.0,127.0,132
Operating Profit,275.0,266.0,510.0,667.0,1066.0,1176.0,538.0,1228.0,1122.0,851.0,759.0,670.0,636
OPM %,89.0,93.0,93.0,83.0,90.0,87.0,45.0,92.0,82.0,75.0,78.0,84.0,83
Other Income,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,21
Interest,69.0,107.0,221.0,417.0,530.0,645.0,685.0,944.0,948.0,752.0,580.0,432.0,428
Depreciation,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6
Profit before tax,202.0,155.0,285.0,245.0,531.0,529.0,-150.0,281.0,172.0,93.0,174.0,232.0,224
Tax %,24.0,33.0,27.0,34.0,26.0,35.0,33.0,34.0,36.0,73.0,25.0,24.0,
Net Profit,154.0,104.0,208.0,161.0,391.0,345.0,-100.0,184.0,110.0,26.0,130.0,176.0,169
EPS in Rs,2.74,1.85,3.7,2.86,6.96,5.38,-1.56,2.87,1.71,0.4,2.02,2.74,2.63
