,Mar 2009,Mar 2010,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,529,652.0,1041.0,1268.0,1313.0,1160.0,1271.0,1408.0,1285.0,1218.0,1365.0,1648.0,1630
Expenses,482,592.0,1001.0,1186.0,1227.0,1118.0,1181.0,1303.0,1243.0,1105.0,1292.0,1580.0,1584
Operating Profit,48,60.0,40.0,82.0,86.0,42.0,90.0,105.0,43.0,113.0,73.0,68.0,46
OPM %,9,9.0,4.0,6.0,7.0,4.0,7.0,7.0,3.0,9.0,5.0,4.0,3
Other Income,6,10.0,12.0,10.0,13.0,9.0,10.0,6.0,9.0,8.0,26.0,41.0,41
Interest,16,10.0,13.0,19.0,23.0,21.0,13.0,8.0,7.0,4.0,3.0,32.0,34
Depreciation,17,18.0,27.0,25.0,26.0,25.0,24.0,21.0,24.0,25.0,29.0,34.0,33
Profit before tax,20,42.0,13.0,48.0,50.0,4.0,64.0,83.0,21.0,92.0,67.0,43.0,20
Tax %,28,28.0,29.0,29.0,32.0,32.0,17.0,25.0,35.0,38.0,34.0,1.0,
Net Profit,14,30.0,9.0,34.0,34.0,3.0,53.0,62.0,14.0,56.0,44.0,42.0,30
EPS in Rs,,20.26,5.94,22.39,22.38,1.96,33.96,39.56,8.65,36.06,28.12,26.92,18.86
