,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,165.0,164.0,172.0,181.0,196.0,202.0,204.0,208.0,209.0,59.0,94.0,184.0,201
Expenses,127.0,129.0,139.0,149.0,171.0,175.0,184.0,195.0,206.0,97.0,100.0,162.0,172
Operating Profit,38.0,36.0,33.0,31.0,25.0,27.0,20.0,13.0,3.0,-38.0,-6.0,22.0,29
OPM %,23.0,22.0,19.0,17.0,13.0,13.0,10.0,6.0,1.0,-64.0,-7.0,12.0,15
Other Income,2.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3
Interest,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Depreciation,11.0,11.0,10.0,7.0,12.0,12.0,11.0,11.0,12.0,10.0,6.0,6.0,7
Profit before tax,28.0,26.0,26.0,26.0,16.0,18.0,12.0,4.0,-8.0,-45.0,-11.0,18.0,25
Tax %,31.0,31.0,31.0,30.0,40.0,39.0,40.0,37.0,12.0,0.0,0.0,-55.0,
Net Profit,19.0,18.0,18.0,18.0,10.0,11.0,7.0,3.0,-7.0,-45.0,-11.0,28.0,31
EPS in Rs,23.84,22.42,22.65,22.99,12.02,13.97,8.69,3.35,-9.27,-56.38,-13.38,35.51,39.32
