,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.11,0.15,47.42,151.27,35.59,1.85,34.01,0.25,0.01,0.00,0.00,12.74,30.79
Expenses,0.12,0.15,47.35,151.03,35.52,1.79,33.93,0.23,0.29,0.51,0.57,13.58,32.38
Operating Profit,2.99,0.00,0.07,0.24,0.07,0.06,0.08,0.02,-0.28,-0.51,-0.57,-0.84,-1.59
OPM %,96.14,0.00,0.15,0.16,0.2,3.24,0.24,8.0,-2800.0,,,-6.59,-5.16
Other Income,0.00,0.00,0.01,0.0,0.0,0.0,0.0,2.52,-1.97,0.99,1.00,1.35,2.19
Interest,0.00,0.00,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.40,0.40,0.49,0.31
Depreciation,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00
Profit before tax,2.99,0.00,0.08,0.17,0.07,0.06,0.08,2.54,-2.27,0.08,0.03,0.02,0.29
Tax %,10.70,,37.5,35.29,28.57,33.33,25.0,0.39,-1.76,25.00,66.67,50.0,
Net Profit,2.67,0.00,0.05,0.11,0.04,0.04,0.06,2.54,-2.31,0.06,0.01,0.01,0.29
EPS in Rs,,0.00,0.05,0.12,0.04,0.04,0.06,2.72,-2.48,0.06,0.01,0.01,0.32
