,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,125.0,146.0,127.0,-0,-0,0,0,0,0,0,0,0,0.0
Expenses,114.0,137.0,143.0,24,5,8,19,5,11,3,4,15,6.0
Operating Profit,11.0,9.0,-15.0,-24,-6,-8,-19,-5,-11,-3,-4,-15,-6.0
OPM %,9.0,6.0,-12.0,,,,,,,,,,
Other Income,0.0,4.0,2.0,7,6,-1,0,0,0,1,0,0,0.0
Interest,12.0,12.0,19.0,1,2,2,1,1,0,1,0,0,0.0
Depreciation,4.0,4.0,10.0,0,0,12,14,14,0,21,28,28,28.0
Profit before tax,-6.0,-4.0,-42.0,-19,-1,-23,-34,-19,-11,-24,-32,-44,-34.0
Tax %,9.0,-421.0,2.0,-10,0,0,0,0,0,0,-16,-7,
Net Profit,-5.0,-19.0,-42.0,-21,-1,-23,-34,-19,-11,-24,-37,-47,-37.0
EPS in Rs,-1.85,-6.83,-14.72,-7.35,-0.53,-8.05,-12.00,-6.83,-3.80,-7.38,-11.33,-14.42,-11.41
