,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,4,4,7,7,11,11,11,11,11,11,11,11.0
Reserves,-9,1,-8,-10,-85,-40,156,191,217,252,299,242,258.0
Preference Capital,0,2,2,2,2,0,0,0,0,0,0,0,
Borrowings,9,26,15,28,49,45,6,52,61,60,69,68,64.0
Other Liabilities,61,60,72,78,153,104,99,107,116,130,142,144,149.0
Total Liabilities,66,90,83,103,124,119,273,362,405,453,521,465,481.0
Fixed Assets,15,18,19,24,28,24,68,124,133,127,100,93,85.0
CWIP,0,0,4,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,74,137,126,91,110,105,117.0
Other Assets,51,72,59,79,95,95,132,101,145,235,311,267,279.0
Total Assets,66,90,83,103,124,119,273,362,405,453,521,465,481.0
