,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,146.0,189.0,205.0,241.0,255.0,293.0,335.0,348.0,372.0,378.0,434.0,456.0,470
Expenses,149.0,173.0,193.0,225.0,248.0,234.0,258.0,274.0,317.0,311.0,348.0,388.0,402
Operating Profit,-2.0,15.0,12.0,17.0,7.0,59.0,78.0,74.0,54.0,67.0,86.0,67.0,68
OPM %,-2.0,8.0,6.0,7.0,3.0,20.0,23.0,21.0,15.0,18.0,20.0,15.0,14
Other Income,0.0,3.0,-15.0,-10.0,-69.0,-0.0,19.0,16.0,18.0,17.0,18.0,24.0,28
Interest,-2.0,1.0,1.0,2.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,6.0,5
Depreciation,4.0,6.0,6.0,8.0,10.0,10.0,10.0,27.0,28.0,26.0,27.0,30.0,29
Profit before tax,-4.0,10.0,-9.0,-3.0,-75.0,43.0,86.0,58.0,39.0,54.0,72.0,56.0,62
Tax %,-0.0,0.0,0.0,-0.0,0.0,0.0,14.0,27.0,24.0,24.0,25.0,17.0,
Net Profit,-4.0,10.0,-9.0,-3.0,-75.0,43.0,74.0,42.0,30.0,41.0,54.0,47.0,50
EPS in Rs,-2.81,7.73,-6.8,-1.19,-50.8,20.22,32.52,18.68,12.97,17.83,23.4,20.97,22.33
