,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.31,2.91,4.22,6.22,5.8,7.3,20.09,20.42,21.42,18.4,28.76,41.22,40.26
Expenses,3.31,2.69,3.98,5.78,5.44,6.87,19.08,19.26,20.01,17.15,25.83,38.57,38.47
Operating Profit,0.0,0.22,0.24,0.44,0.36,0.43,1.01,1.16,1.41,1.25,2.93,2.65,1.79
OPM %,0.0,7.56,5.69,7.07,6.21,5.89,5.03,5.68,6.58,6.79,10.19,6.43,4.45
Other Income,0.0,0.01,0.04,0.0,0.01,0.06,0.09,0.09,0.05,0.12,0.11,0.53,0.55
Interest,0.0,0.01,0.01,0.03,0.01,0.02,0.11,0.19,0.27,0.13,0.39,0.72,0.89
Depreciation,0.25,0.24,0.23,0.15,0.16,0.21,0.21,0.24,0.29,0.32,0.38,0.43,0.41
Profit before tax,-0.25,-0.02,0.04,0.26,0.2,0.26,0.78,0.82,0.9,0.92,2.27,2.03,1.04
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.71,27.78,27.17,26.43,26.11,
Net Profit,-0.25,-0.02,0.04,0.26,0.2,0.26,0.78,0.56,0.65,0.66,1.66,1.5,0.77
EPS in Rs,-0.46,-0.04,0.07,0.48,0.37,0.48,1.43,1.15,1.33,1.35,3.41,2.8,1.43
