,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,802.0,866.0,1022.0,1144.0,1210.0,1344.0,1408.0,1643.0,1775.0,2043.0,2424.0,3149.0,3333
Expenses,701.0,760.0,874.0,964.0,1004.0,1112.0,1191.0,1337.0,1397.0,1482.0,1881.0,2454.0,2519
Operating Profit,101.0,106.0,148.0,180.0,206.0,232.0,218.0,306.0,378.0,560.0,543.0,696.0,814
OPM %,13.0,12.0,14.0,16.0,17.0,17.0,15.0,19.0,21.0,27.0,22.0,22.0,24
Other Income,789.0,27.0,-27.0,11.0,58.0,50.0,37.0,41.0,41.0,112.0,39.0,10.0,21
Interest,24.0,4.0,6.0,7.0,11.0,5.0,3.0,5.0,3.0,7.0,5.0,36.0,45
Depreciation,22.0,25.0,28.0,39.0,41.0,47.0,57.0,56.0,66.0,69.0,73.0,114.0,124
Profit before tax,843.0,104.0,87.0,146.0,212.0,230.0,194.0,287.0,349.0,597.0,505.0,555.0,667
Tax %,20.0,23.0,30.0,31.0,23.0,20.0,28.0,32.0,22.0,25.0,24.0,26.0,
Net Profit,678.0,79.0,62.0,100.0,163.0,184.0,139.0,194.0,272.0,449.0,386.0,410.0,487
EPS in Rs,40.02,4.69,3.63,5.92,9.58,10.85,8.28,12.05,17.6,28.98,24.93,26.48,31.43
