,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,180.0,203.0,236.0,261.0,279.0,287.0,333.0,319.0,244.0,248.0,248.0,279.0,303
Expenses,56.0,68.0,88.0,101.0,105.0,105.0,122.0,144.0,162.0,153.0,168.0,180.0,202
Operating Profit,123.0,135.0,148.0,160.0,174.0,182.0,211.0,175.0,81.0,96.0,80.0,99.0,101
OPM %,69.0,66.0,63.0,61.0,62.0,63.0,63.0,55.0,33.0,39.0,32.0,36.0,33
Other Income,28.0,29.0,36.0,44.0,9.0,34.0,25.0,30.0,31.0,31.0,27.0,38.0,45
Interest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
Depreciation,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,8.0,8.0,8.0,11.0,11
Profit before tax,150.0,160.0,181.0,197.0,178.0,212.0,233.0,202.0,104.0,119.0,99.0,126.0,133
Tax %,28.0,29.0,28.0,30.0,33.0,31.0,30.0,32.0,20.0,23.0,22.0,32.0,
Net Profit,108.0,114.0,130.0,138.0,120.0,148.0,162.0,138.0,83.0,91.0,77.0,85.0,91
EPS in Rs,37.69,39.78,44.63,47.53,40.68,50.13,55.13,46.66,27.96,30.39,25.34,28.12,29.78
