,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,36.0,45.0,39.0,19.0,25.0,6.0,8.0,7.0,15.0,71.0,112.0,157.0,166
Expenses,37.0,44.0,39.0,23.0,24.0,10.0,12.0,10.0,19.0,68.0,99.0,138.0,149
Operating Profit,-1.0,1.0,-0.0,-5.0,1.0,-4.0,-4.0,-3.0,-4.0,3.0,13.0,18.0,17
OPM %,-3.0,3.0,-0.0,-25.0,5.0,-69.0,-57.0,-51.0,-27.0,4.0,12.0,12.0,10
Other Income,9.0,7.0,1.0,9.0,2.0,3.0,12.0,10.0,1.0,6.0,6.0,4.0,5
Interest,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,7.0,7.0,7
Depreciation,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,6.0,7.0,7.0,7
Profit before tax,5.0,3.0,-5.0,-1.0,-4.0,-4.0,4.0,5.0,-6.0,-2.0,5.0,8.0,8
Tax %,17.0,41.0,1.0,-19.0,-0.0,0.0,0.0,0.0,-0.0,48.0,-22.0,65.0,
Net Profit,4.0,2.0,-5.0,-1.0,-4.0,-4.0,4.0,5.0,-6.0,-1.0,6.0,3.0,2
EPS in Rs,3.8,1.88,-4.65,-1.28,-3.52,-3.17,4.69,0.9,-0.97,-0.14,1.03,0.49,0.43
