,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,223.0,239.0,263.0,360.0,441.0,449.0,469.0,542.0,569.0,626.0,531.0,492.0,520
Expenses,212.0,248.0,245.0,292.0,360.0,439.0,392.0,453.0,465.0,453.0,532.0,626.0,737
Operating Profit,11.0,-9.0,18.0,68.0,81.0,10.0,77.0,89.0,104.0,173.0,-1.0,-134.0,-216
OPM %,5.0,-4.0,7.0,19.0,18.0,2.0,16.0,16.0,18.0,28.0,-0.0,-27.0,-42
Other Income,11.0,8.0,8.0,4.0,3.0,10.0,10.0,10.0,9.0,14.0,9.0,5.0,6
Interest,3.0,6.0,12.0,12.0,4.0,3.0,2.0,5.0,13.0,10.0,7.0,11.0,9
Depreciation,28.0,33.0,38.0,45.0,46.0,48.0,50.0,51.0,66.0,69.0,75.0,81.0,84
Profit before tax,-9.0,-41.0,-23.0,15.0,33.0,-30.0,34.0,42.0,34.0,108.0,-73.0,-221.0,-304
Tax %,5.0,0.0,-4.0,16.0,27.0,136.0,66.0,60.0,68.0,47.0,1.0,6.0,
Net Profit,-9.0,-41.0,-24.0,13.0,24.0,11.0,12.0,17.0,11.0,57.0,-73.0,-207.0,-288
EPS in Rs,-3.83,-17.14,-9.94,5.19,8.05,3.51,3.7,5.35,3.32,18.16,-23.81,-58.71,-83.82
