,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,108.0,109.0,145.0,149.0,185.0,230.0,266.0,241.0,157.0,153.0,199.0,202.0,230
Expenses,92.0,100.0,128.0,137.0,167.0,201.0,246.0,217.0,161.0,147.0,177.0,176.0,179
Operating Profit,17.0,10.0,17.0,13.0,18.0,29.0,20.0,24.0,-5.0,7.0,22.0,26.0,51
OPM %,15.0,9.0,12.0,8.0,10.0,13.0,8.0,10.0,-3.0,4.0,11.0,13.0,22
Other Income,3.0,2.0,1.0,1.0,-2.0,1.0,2.0,3.0,1.0,-8.0,2.0,2.0,2
Interest,1.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0,9.0,11
Depreciation,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,9.0,10.0,11
Profit before tax,17.0,7.0,13.0,8.0,8.0,23.0,13.0,16.0,-15.0,-15.0,7.0,9.0,31
Tax %,28.0,28.0,29.0,30.0,32.0,32.0,35.0,28.0,34.0,28.0,23.0,25.0,
Net Profit,12.0,5.0,9.0,5.0,6.0,15.0,9.0,12.0,-10.0,-11.0,6.0,7.0,23
EPS in Rs,14.69,6.57,11.02,6.01,6.41,17.45,8.21,10.91,-8.91,-9.99,5.23,6.21,21.16
