,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,79.0,82.0,76.0,80.0,75.0,71.0,76.0,76.0,74.0,82.0,93.0,125.0,132
Expenses,76.0,77.0,72.0,77.0,70.0,67.0,70.0,71.0,70.0,76.0,90.0,119.0,121
Operating Profit,2.0,5.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,7.0,3.0,5.0,11
OPM %,3.0,6.0,5.0,5.0,6.0,5.0,8.0,6.0,5.0,8.0,3.0,4.0,9
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
Interest,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2
Profit before tax,1.0,4.0,3.0,2.0,3.0,2.0,6.0,4.0,3.0,6.0,2.0,3.0,10
Tax %,26.0,34.0,34.0,34.0,35.0,33.0,34.0,30.0,27.0,26.0,27.0,26.0,
Net Profit,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,2.0,7
EPS in Rs,2.15,9.22,7.1,5.1,7.75,5.82,13.87,10.73,7.97,18.03,6.39,9.41,26.97
