,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.5,0.72,0.75,0.95,0.88,0.89,1.19,2.28,1.05,1.39,1.83,1.57,1.34
Expenses,0.36,0.52,0.44,0.66,0.72,0.66,0.72,0.78,0.72,0.86,1.17,1.11,1.42
Operating Profit,0.14,0.2,0.31,0.29,0.16,0.23,0.47,1.5,0.33,0.53,0.66,0.46,-0.08
OPM %,28.0,27.78,41.33,30.53,18.18,25.84,39.5,65.79,31.43,38.13,36.07,29.3,-5.97
Other Income,0.0,0.0,-0.29,0.0,0.05,-0.02,-0.01,0.0,0.0,0.0,0.0,0.0,0.13
Interest,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.01
Depreciation,0.11,0.1,0.1,0.14,0.16,0.16,0.16,0.13,0.12,0.06,0.1,0.13,0.16
Profit before tax,0.01,0.09,-0.09,0.13,0.03,0.03,0.28,1.36,0.2,0.47,0.56,0.33,-0.12
Tax %,100.0,33.33,22.22,76.92,66.67,66.67,35.71,29.41,25.0,17.02,21.43,33.33,
Net Profit,0.02,0.06,-0.07,0.04,0.01,0.01,0.19,0.97,0.16,0.39,0.43,0.23,-0.23
EPS in Rs,0.06,0.17,-0.19,0.11,0.03,0.03,0.53,2.69,0.44,1.08,1.19,0.64,-0.64
