,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,348.0,365.0,370.0,399.0,427.0,466.0,482.0,514.0,471.0,424.0,506.0,599.0,629
Expenses,309.0,332.0,330.0,353.0,372.0,393.0,407.0,446.0,410.0,363.0,461.0,542.0,563
Operating Profit,39.0,33.0,40.0,45.0,54.0,74.0,75.0,68.0,61.0,61.0,44.0,56.0,65
OPM %,11.0,9.0,11.0,11.0,13.0,16.0,16.0,13.0,13.0,14.0,9.0,9.0,10
Other Income,4.0,3.0,2.0,2.0,3.0,-11.0,3.0,6.0,10.0,11.0,12.0,8.0,3
Interest,7.0,7.0,8.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,15.0,18.0,18.0,21.0,19.0,20.0,24.0,24.0,26.0,24.0,21.0,20.0,21
Profit before tax,22.0,11.0,17.0,21.0,35.0,43.0,55.0,49.0,45.0,47.0,35.0,45.0,48
Tax %,26.0,17.0,-3.0,22.0,27.0,18.0,35.0,26.0,23.0,32.0,22.0,25.0,
Net Profit,16.0,9.0,17.0,16.0,26.0,35.0,36.0,37.0,34.0,32.0,27.0,33.0,36
EPS in Rs,20.45,11.5,21.74,20.35,32.55,44.13,45.17,46.15,43.39,40.98,35.02,43.29,46.52
