,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.03,0.14,0.18,0.91,0.73,0.83,0.45,1.82,1.88,2.27,2.36,9.31,16.61
Expenses,0.03,0.06,0.02,0.23,0.09,0.17,0.26,0.29,0.3,0.33,0.46,2.08,4.99
Operating Profit,0.00,0.08,0.16,0.68,0.64,0.66,0.19,1.53,1.58,1.94,1.9,7.23,11.62
OPM %,0.00,57.14,88.89,74.73,87.67,79.52,42.22,84.07,84.04,85.46,80.51,77.66,69.96
Other Income,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.97,0.00
Interest,0.00,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,6.98
Depreciation,0.00,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.14
Profit before tax,0.00,0.08,0.12,0.67,0.64,0.66,0.19,1.53,1.58,1.94,1.95,3.73,4.50
Tax %,,50.0,25.0,26.87,39.06,34.85,121.05,26.8,27.85,25.77,25.64,29.76,
Net Profit,0.00,0.04,0.09,0.49,0.39,0.43,-0.04,1.11,1.14,1.44,1.45,2.62,2.81
EPS in Rs,0.00,0.03,0.07,0.39,0.31,0.34,-0.03,0.87,0.9,1.13,1.14,2.06,2.22
