,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.0,0.08,0.53,0.41,0.64,2.19,3.61,5.36,5.4,13.49,14.65
Expenses,0.0,0.0,0.0,0.07,0.05,0.12,0.21,0.83,1.01,2.07,1.57,2.46,3.03
Operating Profit,0.0,0.0,0.0,0.01,0.48,0.29,0.43,1.36,2.6,3.29,3.83,11.03,11.62
OPM %,,,,12.5,90.57,70.73,67.19,62.1,72.02,61.38,70.93,81.76,79.32
Other Income,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,-0.04,0.03,0.03,0.16
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.85,1.91,2.43,2.8,9.38,9.57
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.16,0.21,0.34,0.41,0.59
Profit before tax,0.0,0.0,0.0,0.01,0.49,0.3,0.31,0.49,0.53,0.61,0.72,1.27,1.62
Tax %,,,,0.0,22.45,30.0,25.81,26.53,30.19,29.51,23.61,27.56,
Net Profit,0.0,0.0,0.0,0.01,0.38,0.21,0.23,0.36,0.38,0.42,0.55,0.93,1.19
EPS in Rs,0.0,0.0,0.0,0.01,0.32,0.18,0.19,0.24,0.23,0.26,0.51,0.87,0.83
