,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,18158.0,18435.0,18149.0,18965.0,19268.0,19176,18853.0,18532.0,19336.0,19639,20061.0,20992.0,22391.0
Interest,11240.0,11330.0,11244.0,11313.0,11235.0,11235,10926.0,10837.0,11413.0,12129,12637.0,13670.0,14313.0
Expenses,1641.0,2135.0,1908.0,2089.0,1747.0,1887,2493.0,2184.0,1316.0,900,-339.0,-81.0,-551.0
Financing Profit,5277.0,4970.0,4997.0,5563.0,6286.0,6053,5435.0,5511.0,6608.0,6610,7763.0,7404.0,8629.0
Financing Margin %,29.0,27.0,28.0,29.0,33.0,32,29.0,30.0,34.0,34,39.0,35.0,39.0
Other Income,18.0,7.0,16.0,7.0,15.0,38,20.0,12.0,8.0,24,13.0,9.0,13.0
Depreciation,6.0,7.0,7.0,7.0,9.0,9,10.0,12.0,12.0,14,14.0,12.0,13.0
Profit before tax,5289.0,4970.0,5006.0,5564.0,6291.0,6082,5446.0,5511.0,6604.0,6619,7762.0,7401.0,8629.0
Tax %,19.0,20.0,22.0,18.0,20.0,20,21.0,17.0,21.0,21,21.0,19.0,23.0
Net Profit,4290.0,3963.0,3906.0,4555.0,5023.0,4894,4296.0,4580.0,5229.0,5241,6129.0,5982.0,6628.0
EPS in Rs,9.85,8.77,8.85,10.55,11.36,10.85,9.71,10.35,11.92,11.70,14.17,13.87,14.65
Gross NPA %,6.21,5.48,5.29,5.25,5.17,,5.02,5.02,4.38,,3.66,3.54,3.4
Net NPA %,2.6,2.12,1.91,1.8,1.72,1.86,1.6,1.57,1.27,1.15,1.03,1.0,0.98
