,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.49,3.54,5.06,3.0,5.14,3.26,3.25,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,2.98,2.94,4.53,4.82,4.52,3.93,3.18,0.83,0.56,4.49,0.50,0.56,0.76
Operating Profit,-0.49,0.6,0.53,-1.82,0.62,-0.67,0.07,-0.83,-0.56,-4.49,-0.50,-0.56,-0.76
OPM %,-19.68,16.95,10.47,-60.67,12.06,-20.55,2.15,,,,,,
Other Income,1.04,0.65,0.98,1.16,3.07,2.64,0.51,0.46,0.15,1.85,0.02,0.03,0.27
Interest,0.13,0.09,0.2,0.28,2.38,1.79,0.25,0.21,0.02,0.00,0.00,0.01,0.01
Depreciation,0.61,0.61,0.63,0.81,0.68,0.59,0.53,0.35,0.27,0.27,1.20,0.89,0.81
Profit before tax,-0.19,0.55,0.68,-1.75,0.63,-0.41,-0.2,-0.93,-0.70,-2.91,-1.68,-1.43,-1.31
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-5.71,-1.37,-13.10,-15.38,
Net Profit,-0.19,0.55,0.68,-1.75,0.63,-0.41,-0.21,-0.93,-0.74,-2.95,-1.90,-1.65,-1.06
EPS in Rs,-0.21,0.59,0.73,-1.89,0.68,-0.44,-0.23,-1.00,-0.80,-3.19,-2.05,-1.78,-1.15
