,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3552.0,4294.0,3897.0,3038.0,2493.0,3067.0,4024.0,4798.0,5391.0,5350.0,7380.0,10368.0,11831
Expenses,3079.0,3399.0,2981.0,2351.0,2228.0,2740.0,3576.0,4320.0,4787.0,4845.0,6795.0,9664.0,11072
Operating Profit,473.0,895.0,917.0,687.0,264.0,328.0,448.0,479.0,604.0,505.0,585.0,704.0,760
OPM %,13.0,21.0,24.0,23.0,11.0,11.0,11.0,10.0,11.0,9.0,8.0,7.0,6
Other Income,188.0,249.0,253.0,264.0,421.0,313.0,189.0,212.0,178.0,188.0,261.0,413.0,550
Interest,7.0,11.0,39.0,33.0,43.0,59.0,65.0,15.0,28.0,23.0,62.0,119.0,133
Depreciation,57.0,43.0,34.0,57.0,31.0,27.0,16.0,52.0,83.0,92.0,95.0,107.0,106
Profit before tax,598.0,1090.0,1097.0,861.0,612.0,556.0,555.0,624.0,672.0,578.0,689.0,891.0,1070
Tax %,22.0,26.0,32.0,32.0,36.0,31.0,26.0,28.0,28.0,32.0,14.0,14.0,
Net Profit,465.0,805.0,747.0,583.0,393.0,384.0,409.0,450.0,485.0,391.0,592.0,765.0,885
EPS in Rs,46.97,40.65,37.73,29.4,19.85,3.88,4.35,4.79,5.16,4.16,6.3,8.14,9.41
