,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,188.0,186.0,407.0,346.0,293.0,419.0,413.0,428.0,574.0,294.0,337.0,593.0,662
Expenses,188.0,178.0,429.0,340.0,288.0,438.0,465.0,533.0,563.0,398.0,459.0,612.0,606
Operating Profit,-0.0,8.0,-22.0,6.0,5.0,-20.0,-52.0,-105.0,11.0,-104.0,-122.0,-20.0,56
OPM %,-0.0,4.0,-5.0,2.0,2.0,-5.0,-13.0,-25.0,2.0,-35.0,-36.0,-3.0,8
Other Income,27.0,18.0,18.0,11.0,13.0,20.0,10.0,32.0,9.0,24.0,7.0,14.0,16
Interest,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,8.0,12
Depreciation,7.0,8.0,6.0,8.0,9.0,13.0,18.0,18.0,39.0,29.0,15.0,10.0,8
Profit before tax,20.0,18.0,-11.0,8.0,9.0,-13.0,-60.0,-91.0,-22.0,-110.0,-131.0,-24.0,52
Tax %,-5.0,20.0,-53.0,34.0,140.0,-131.0,22.0,-7.0,-166.0,-8.0,-2.0,-57.0,
Net Profit,20.0,15.0,-17.0,6.0,-4.0,-30.0,-46.0,-98.0,-59.0,-119.0,-133.0,-38.0,27
EPS in Rs,3.13,2.24,-2.64,0.86,-0.47,-3.71,-4.46,-9.63,-5.81,-11.75,-13.09,-3.67,2.76
