,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,17.0,30.0,926.0,303.0,243.0,952.0,888.0,857.0,560.0,614.0,513.0,362.0,234
Expenses,13.0,25.0,647.0,169.0,219.0,606.0,522.0,479.0,392.0,477.0,418.0,298.0,249
Operating Profit,4.0,6.0,279.0,134.0,24.0,346.0,367.0,378.0,167.0,137.0,95.0,64.0,-15
OPM %,25.0,18.0,30.0,44.0,10.0,36.0,41.0,44.0,30.0,22.0,19.0,18.0,-6
Other Income,13.0,18.0,13.0,14.0,16.0,5.0,9.0,35.0,20.0,11.0,22.0,35.0,48
Interest,5.0,11.0,17.0,18.0,17.0,46.0,42.0,41.0,81.0,85.0,78.0,86.0,82
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,7.0,9.0,9
Profit before tax,11.0,11.0,273.0,128.0,21.0,303.0,332.0,370.0,103.0,58.0,33.0,4.0,-58
Tax %,59.0,58.0,33.0,37.0,-30.0,29.0,32.0,35.0,27.0,28.0,23.0,69.0,
Net Profit,5.0,5.0,183.0,81.0,27.0,216.0,224.0,241.0,75.0,42.0,25.0,1.0,-47
EPS in Rs,0.25,0.32,11.99,5.41,1.82,16.2,14.64,15.55,5.06,2.86,1.71,0.1,-3.18
