,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.28,9.97,5.32,5.1,5.81,7.47,8.17,7.38,6.32,8.59,9.21,8.09,6.76
Expenses,11.82,11.05,6.95,5.79,5.87,6.57,7.07,6.91,9.87,7.48,7.79,7.45,7.48
Operating Profit,-1.54,-1.08,-1.63,-0.69,-0.06,0.9,1.1,0.47,-3.55,1.11,1.42,0.64,-0.72
OPM %,-14.98,-10.83,-30.64,-13.53,-1.03,12.05,13.46,6.37,-56.17,12.92,15.42,7.91,-10.65
Other Income,0.8,0.81,0.63,1.02,0.4,0.52,0.57,0.58,0.3,0.74,0.34,0.29,0.99
Interest,0.79,0.59,0.14,0.22,0.6,0.65,0.67,0.52,0.62,0.8,1.12,1.22,0.98
Depreciation,0.52,0.49,0.39,0.44,0.35,0.29,0.25,0.2,0.39,0.38,0.36,0.27,0.26
Profit before tax,-2.05,-1.35,-1.53,-0.33,-0.61,0.48,0.75,0.33,-4.26,0.67,0.28,-0.56,-0.97
Tax %,18.05,-21.48,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,1.79,
Net Profit,-1.68,-1.63,-1.53,-0.33,-0.61,0.48,0.75,0.31,-4.25,0.67,0.28,-0.55,-0.96
EPS in Rs,-0.38,-0.37,-0.32,-0.04,-0.08,0.06,0.1,0.04,-0.57,0.09,0.04,-0.07,-0.13
