,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,991.0,1052.0,1170.0,1244.0,1393.0,1463.0,1729.0,1955.0,1607.0,1597.0,2065.0,2609.0,2805
Expenses,794.0,873.0,940.0,1054.0,1161.0,1207.0,1436.0,1660.0,1425.0,1381.0,1760.0,2149.0,2249
Operating Profit,197.0,180.0,229.0,190.0,232.0,255.0,293.0,295.0,182.0,216.0,304.0,460.0,556
OPM %,20.0,17.0,20.0,15.0,17.0,17.0,17.0,15.0,11.0,14.0,15.0,18.0,20
Other Income,10.0,10.0,10.0,17.0,18.0,26.0,24.0,22.0,20.0,19.0,29.0,47.0,70
Interest,20.0,32.0,38.0,32.0,26.0,20.0,16.0,14.0,12.0,13.0,11.0,19.0,24
Depreciation,71.0,88.0,101.0,96.0,93.0,90.0,90.0,94.0,103.0,103.0,102.0,95.0,92
Profit before tax,115.0,70.0,101.0,79.0,131.0,171.0,211.0,209.0,86.0,120.0,220.0,393.0,509
Tax %,27.0,30.0,31.0,28.0,30.0,31.0,34.0,34.0,15.0,26.0,26.0,25.0,
Net Profit,84.0,49.0,70.0,57.0,92.0,118.0,139.0,138.0,73.0,89.0,164.0,294.0,381
EPS in Rs,18.77,10.95,15.58,12.82,20.5,26.42,31.07,30.97,16.34,19.85,37.18,66.7,86.65
