,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.25,4.61,4.22,8.53,7.21,8.45,10.81,12.03,4.18,9.92,1.95,3.75,3.88
Expenses,0.15,4.53,4.36,8.33,6.93,7.9,10.25,11.94,4.35,9.79,1.96,3.76,3.83
Operating Profit,0.1,0.08,-0.14,0.2,0.28,0.55,0.56,0.09,-0.17,0.13,-0.01,-0.01,0.05
OPM %,40.0,1.74,-3.32,2.34,3.88,6.51,5.18,0.75,-4.07,1.31,-0.51,-0.27,1.29
Other Income,0.0,0.0,0.0,0.0,0.08,0.07,0.01,0.02,0.01,0.01,0.0,0.0,0.01
Interest,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.00
Depreciation,0.0,0.03,0.05,0.11,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.00
Profit before tax,0.1,0.05,-0.19,0.09,0.32,0.58,0.55,0.07,-0.18,0.1,-0.02,-0.02,0.06
Tax %,20.0,20.0,0.0,33.33,18.75,6.9,25.45,57.14,-11.11,180.0,-100.0,-150.0,
Net Profit,0.08,0.03,-0.18,0.06,0.26,0.53,0.41,0.04,-0.19,-0.08,-0.05,-0.05,-0.17
EPS in Rs,2.0,0.75,-4.5,1.5,6.5,13.25,10.25,1.0,-4.75,-2.0,-1.25,-1.25,-4.25
