,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,337.0,388.0,404.0,431.0,397.0,431.0,513.0,843.0,1767.0,1867.0,2009.0,2255.0,2271
Expenses,259.0,291.0,319.0,331.0,305.0,331.0,387.0,658.0,1446.0,1522.0,1664.0,1918.0,1964
Operating Profit,77.0,97.0,85.0,100.0,91.0,99.0,125.0,185.0,321.0,344.0,345.0,337.0,306
OPM %,23.0,25.0,21.0,23.0,23.0,23.0,24.0,22.0,18.0,18.0,17.0,15.0,13
Other Income,9.0,16.0,19.0,28.0,32.0,32.0,35.0,28.0,-33.0,-123.0,10.0,-5.0,-13
Interest,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,140.0,84.0,26.0,16.0,21
Depreciation,4.0,4.0,0.0,8.0,7.0,7.0,9.0,13.0,26.0,25.0,24.0,25.0,24
Profit before tax,82.0,108.0,104.0,120.0,117.0,124.0,150.0,171.0,121.0,112.0,306.0,291.0,248
Tax %,17.0,8.0,5.0,7.0,10.0,10.0,9.0,-0.0,-17.0,-6.0,-1.0,-7.0,
Net Profit,69.0,99.0,98.0,111.0,105.0,111.0,137.0,171.0,142.0,119.0,309.0,310.0,281
EPS in Rs,17.32,24.85,24.69,27.88,26.43,27.89,34.27,29.33,24.58,18.66,48.54,48.78,44.18
