,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1045.0,965.0,1110.0,1347.0,1832.0,2067.0,2573.0,2854.0,1930.0,1864.0,2543.0,3445.0,3795
Expenses,825.0,771.0,944.0,1144.0,1546.0,1741.0,2174.0,2443.0,1676.0,1658.0,2291.0,2974.0,3245
Operating Profit,220.0,194.0,166.0,203.0,287.0,326.0,399.0,411.0,254.0,206.0,253.0,470.0,549
OPM %,21.0,20.0,15.0,15.0,16.0,16.0,16.0,14.0,13.0,11.0,10.0,14.0,14
Other Income,12.0,13.0,27.0,20.0,40.0,36.0,46.0,72.0,62.0,39.0,38.0,67.0,89
Interest,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,6.0,5
Depreciation,16.0,22.0,32.0,47.0,56.0,62.0,62.0,71.0,90.0,90.0,92.0,105.0,109
Profit before tax,216.0,185.0,161.0,177.0,270.0,300.0,382.0,411.0,223.0,152.0,196.0,427.0,524
Tax %,29.0,29.0,27.0,32.0,25.0,29.0,29.0,31.0,29.0,32.0,27.0,26.0,
Net Profit,153.0,131.0,117.0,121.0,203.0,213.0,273.0,282.0,159.0,104.0,142.0,318.0,391
EPS in Rs,80.87,68.95,61.94,63.61,107.22,112.55,143.84,148.76,83.73,54.72,74.9,167.48,205.98
