,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,77.08,76.91,74.22,75.45,75.28,82.28,87.91,105.69,96.12,101.77,118.8,107.36,99.96
Expenses,65.25,62.38,64.73,67.93,68.66,74.94,83.86,100.78,89.94,92.27,108.3,103.63,97.42
Operating Profit,11.83,14.53,9.49,7.52,6.62,7.34,4.05,4.91,6.18,9.5,10.5,3.73,2.54
OPM %,15.35,18.89,12.79,9.97,8.79,8.92,4.61,4.65,6.43,9.33,8.84,3.47,2.54
Other Income,1.36,0.8,0.79,1.33,1.96,2.35,3.32,2.61,1.73,0.52,5.76,2.92,3.62
Interest,1.68,2.47,2.46,2.99,3.21,3.53,2.89,2.7,2.91,2.38,1.91,1.36,1.14
Depreciation,1.65,3.61,2.92,3.58,4.2,5.84,6.51,5.34,4.8,3.16,3.04,3.6,4.07
Profit before tax,9.86,9.25,4.9,2.28,1.17,0.32,-2.03,-0.52,0.2,4.48,11.31,1.69,0.95
Tax %,22.31,31.24,15.1,-3.51,8.55,-112.5,60.59,26.92,40.0,34.82,26.26,18.93,
Net Profit,7.66,6.37,4.16,2.36,1.07,0.68,-0.79,-0.37,0.12,2.92,8.34,1.37,0.86
EPS in Rs,42.56,35.39,23.11,13.11,5.94,3.78,-4.39,-2.06,0.67,16.22,46.33,7.61,4.78
