,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1968.0,2383.0,2692.0,3127.0,1527.0,1491.0,1839.0,5116.0,5357.0,4705.0,5880.0,6223.0,8439
Expenses,2262.0,2747.0,2803.0,3294.0,1474.0,1647.0,1876.0,5049.0,4786.0,3933.0,4799.0,6086.0,8682
Operating Profit,-294.0,-364.0,-111.0,-167.0,53.0,-156.0,-37.0,68.0,571.0,772.0,1081.0,137.0,-244
OPM %,-15.0,-15.0,-4.0,-5.0,3.0,-10.0,-2.0,1.0,11.0,16.0,18.0,2.0,-3
Other Income,129.0,543.0,332.0,-735.0,98.0,55.0,110.0,42.0,-17.0,44.0,74.0,183.0,563
Interest,271.0,272.0,122.0,113.0,67.0,80.0,96.0,198.0,236.0,157.0,97.0,209.0,269
Depreciation,61.0,71.0,83.0,75.0,58.0,80.0,89.0,142.0,175.0,147.0,120.0,128.0,168
Profit before tax,-497.0,-164.0,16.0,-1090.0,26.0,-261.0,-111.0,-231.0,143.0,512.0,939.0,-16.0,-118
Tax %,-1.0,8.0,150.0,-4.0,63.0,-4.0,-56.0,23.0,61.0,-7.0,11.0,1.0,
Net Profit,-504.0,-152.0,-4.0,-1117.0,96.0,-271.0,-173.0,-178.0,56.0,547.0,838.0,-16.0,-108
EPS in Rs,-3.85,-1.01,-0.35,-10.12,0.92,-2.23,-1.47,-2.89,-2.26,0.31,1.98,-0.8,-1.37
