,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.0,3.0,5.0,14.0,31.0,39.0,47.0,46.0,31.0,39.0,41.0,34.0,34
Expenses,3.0,2.0,4.0,11.0,29.0,32.0,39.0,33.0,30.0,27.0,30.0,32.0,38
Operating Profit,0.0,1.0,1.0,2.0,2.0,7.0,8.0,13.0,1.0,12.0,11.0,1.0,-4
OPM %,7.0,31.0,13.0,16.0,6.0,18.0,17.0,28.0,2.0,31.0,27.0,4.0,-11
Other Income,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,5
Interest,2.0,2.0,3.0,4.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,10.0,11
Depreciation,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,-2.0,-1.0,-2.0,-2.0,-7.0,-3.0,-1.0,3.0,-10.0,3.0,2.0,-10.0,-11
Tax %,4.0,5.0,3.0,5.0,2.0,-28.0,-21.0,16.0,10.0,27.0,36.0,10.0,
Net Profit,-5.0,-3.0,-2.0,-2.0,-7.0,-4.0,-1.0,3.0,-9.0,2.0,1.0,-9.0,-10
EPS in Rs,-6.17,-3.76,-2.74,-2.91,-5.4,-2.83,-0.85,1.96,-7.1,-0.05,1.32,-10.88,-12.21
