,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.0,2.0,2.0,2.0,2.0,5.0,7.0,20.0,66.0,191.0,1800.0,1258.0,619
Expenses,1.0,2.0,2.0,1.0,1.0,4.0,6.0,19.0,60.0,165.0,1284.0,1105.0,708
Operating Profit,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,25.0,516.0,153.0,-89
OPM %,-8.0,7.0,17.0,19.0,20.0,11.0,9.0,5.0,9.0,13.0,29.0,12.0,-14
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
Profit before tax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,25.0,516.0,157.0,-84
Tax %,29.0,36.0,33.0,31.0,31.0,29.0,25.0,26.0,24.0,25.0,26.0,24.0,
Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,383.0,120.0,-80
EPS in Rs,2.5,4.0,7.0,5.5,5.5,9.5,13.5,34.0,225.5,9.26,139.43,43.5,-29.01
