,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,94.0,58.0,70.0,103.0,71.0,95.0,106.0,109.0,95.0,90.0,163.0,168.0,179
Expenses,94.0,50.0,62.0,91.0,61.0,82.0,95.0,99.0,89.0,80.0,140.0,145.0,155
Operating Profit,0.0,7.0,8.0,12.0,10.0,13.0,10.0,10.0,6.0,10.0,23.0,23.0,24
OPM %,0.0,13.0,12.0,12.0,14.0,14.0,10.0,9.0,7.0,11.0,14.0,14.0,13
Other Income,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1
Interest,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5
Depreciation,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,7
Profit before tax,-5.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,-2.0,-0.0,12.0,12.0,13
Tax %,46.0,35.0,27.0,22.0,28.0,22.0,65.0,28.0,-48.0,-350.0,33.0,30.0,
Net Profit,-3.0,2.0,2.0,4.0,3.0,4.0,1.0,3.0,-3.0,-0.0,8.0,9.0,10
EPS in Rs,-3.29,2.01,2.93,5.01,2.95,4.33,1.23,3.88,-3.42,-0.42,8.4,7.51,8.51
