,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,28.14,114.44,10.09,74.53,15.72,10.31,13.24,6.86,1.78,1.48,2.5,3.26,3.05
Expenses,27.84,112.91,9.69,73.87,15.4,9.1,12.8,6.76,1.46,0.61,1.84,2.73,1.01
Operating Profit,0.3,1.53,0.4,0.66,0.32,1.21,0.44,0.1,0.32,0.87,0.66,0.53,2.04
OPM %,1.07,1.34,3.96,0.89,2.04,11.74,3.32,1.46,17.98,58.78,26.4,16.26,66.89
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Interest,0.3,0.43,0.25,0.35,0.01,0.03,0.04,0.01,0.26,0.37,0.3,0.46,0.47
Depreciation,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,-0.0,0.01,-0.0,0.00
Profit before tax,-0.02,1.08,0.13,0.3,0.29,1.16,0.38,0.07,0.04,0.5,0.35,0.07,1.57
Tax %,-950.0,35.19,-123.08,80.0,48.28,47.41,31.58,42.86,150.0,42.0,31.43,-14.29,
Net Profit,-0.21,0.7,0.28,0.05,0.16,0.62,0.26,0.03,-0.01,0.29,0.25,0.07,1.37
EPS in Rs,-0.35,1.17,0.47,0.08,0.27,1.03,0.43,0.05,-0.02,0.48,0.42,0.12,2.28
