,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,85.38,136.6,80.7,173.93,169.22,105.11,138.85,151.01,116.47,155.3,148.18,53.36,51.09
Expenses,84.79,134.99,78.82,170.82,166.45,102.93,138.91,147.59,113.74,153.03,148.05,53.52,50.49
Operating Profit,0.59,1.61,1.88,3.11,2.77,2.18,-0.06,3.42,2.73,2.27,0.13,-0.16,0.60
OPM %,0.69,1.18,2.33,1.79,1.64,2.07,-0.04,2.26,2.34,1.46,0.09,-0.3,1.17
Other Income,0.04,0.0,0.02,0.06,0.34,0.07,2.5,-0.6,0.14,0.09,1.74,1.59,1.24
Interest,0.34,0.91,1.45,2.5,2.53,1.55,1.69,1.87,2.39,1.73,1.2,0.95,1.35
Depreciation,0.13,0.19,0.17,0.36,0.35,0.33,0.33,0.33,0.34,0.31,0.31,0.34,0.35
Profit before tax,0.16,0.51,0.28,0.31,0.23,0.37,0.42,0.62,0.14,0.32,0.36,0.14,0.14
Tax %,43.75,45.1,103.57,35.48,-8.7,48.65,47.62,17.74,-28.57,25.0,25.0,28.57,
Net Profit,0.09,0.28,-0.01,0.21,0.25,0.19,0.22,0.51,0.18,0.23,0.27,0.1,0.10
EPS in Rs,0.15,0.45,-0.02,0.34,0.4,0.31,0.36,0.83,0.29,0.37,0.44,0.16,0.16
