,Mar 2011,Mar 2012,Mar 2013,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,45.0,68.0,60.0,158.0,190.0,186.0,299.0,548.0,552.0,690.0,1059.0,1410.0,1417
Expenses,44.0,67.0,59.0,156.0,187.0,183.0,293.0,543.0,545.0,679.0,1036.0,1382.0,1383
Operating Profit,1.0,1.0,1.0,2.0,2.0,3.0,6.0,5.0,7.0,11.0,22.0,29.0,34
OPM %,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,5.0,8.0,10
Interest,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,6.0,11.0,16
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Profit before tax,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,6.0,13.0,21.0,25.0,28
Tax %,33.0,30.0,31.0,36.0,35.0,34.0,33.0,28.0,26.0,26.0,25.0,25.0,
Net Profit,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,5.0,10.0,16.0,19.0,21
EPS in Rs,0.04,0.06,0.15,0.47,0.69,0.9,2.17,0.7,0.87,1.92,2.73,3.28,3.72
