,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.08,0.06,0.08,0.50,2.54,1.68,6.19,0.92,0.67,7.67,38.8,14.13,1.30
Expenses,0.07,0.05,0.06,0.36,2.65,1.8,6.1,0.63,1.55,4.88,27.42,14.78,1.11
Operating Profit,0.01,0.01,0.02,0.14,-0.11,-0.12,0.09,0.29,-0.88,2.79,11.38,-0.65,0.19
OPM %,12.50,16.67,25.00,28.00,-4.33,-7.14,1.45,31.52,-131.34,36.38,29.33,-4.6,14.62
Other Income,0.00,0.00,0.00,-0.01,0.04,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.0,0.00
Depreciation,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
Profit before tax,0.01,0.01,0.02,0.13,-0.07,-0.12,0.29,0.29,-0.89,2.75,11.36,-0.69,0.15
Tax %,0.00,0.00,0.00,46.15,0.0,0.0,20.69,-3.45,0.0,22.55,23.15,-34.78,
Net Profit,0.01,0.00,0.01,0.07,-0.07,-0.11,0.24,0.3,-0.89,2.14,8.73,-0.92,-0.14
EPS in Rs,,,,,-0.01,-0.01,0.02,0.03,-0.08,0.18,7.49,-0.79,-0.13
