,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,131,157.0,202.0,227.0,287.0,305.0,223.0,229.0,205.0,75.0,53.0,58.0,50
Expenses,107,128.0,159.0,180.0,228.0,274.0,394.0,200.0,172.0,88.0,63.0,84.0,89
Operating Profit,23,29.0,42.0,47.0,59.0,31.0,-171.0,29.0,33.0,-13.0,-10.0,-25.0,-39
OPM %,18,19.0,21.0,21.0,20.0,10.0,-77.0,13.0,16.0,-17.0,-19.0,-44.0,-79
Other Income,4,5.0,2.0,7.0,8.0,13.0,14.0,20.0,-5.0,38.0,13.0,-18.0,-3
Interest,0,0.0,0.0,4.0,3.0,14.0,23.0,20.0,24.0,17.0,11.0,9.0,10
Depreciation,8,9.0,13.0,9.0,16.0,19.0,21.0,18.0,43.0,26.0,15.0,11.0,12
Profit before tax,19,25.0,32.0,41.0,48.0,11.0,-202.0,11.0,-39.0,-18.0,-23.0,-63.0,-64
Tax %,33,30.0,35.0,29.0,32.0,46.0,35.0,20.0,-18.0,-69.0,-12.0,4.0,
Net Profit,13,18.0,21.0,29.0,32.0,6.0,-132.0,9.0,-46.0,-30.0,-26.0,-61.0,-63
EPS in Rs,,4.56,5.29,7.47,8.12,1.47,-18.36,1.26,-6.36,-4.19,-3.53,-8.41,-8.69
