,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.0,17.0,19.0,24.0,22.0,27.0,33.0,44.0,41.0,42.0,73.0,93.0,103
Expenses,1.0,16.0,18.0,23.0,21.0,26.0,31.0,41.0,38.0,38.0,67.0,86.0,96
Operating Profit,-0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,6.0,7.0,7
OPM %,-6.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,7.0,7
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Profit before tax,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,6.0,6
Tax %,-40.0,28.0,31.0,31.0,31.0,31.0,26.0,29.0,26.0,25.0,26.0,25.0,
Net Profit,-0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4
EPS in Rs,-1.33,1.07,0.72,0.36,0.48,0.59,0.82,1.55,1.7,1.7,2.99,3.16,3.22
